id,section,page,amharic,harari,oromo,english,verified
5002,ዓ,171,ኢንቨስትመንት,ኢንቨስትመንት,Investimantii,Investment,False
5003,ዓ,171,ኢኮናሚ,ኢኮናሚ,Dinagdee,Economy,False
5004,ዓ,171,ኢኮናሚ,ዲነትጌይ,diinagdee,economy,False
5005,ዓ,171,ዓለም,ዱኝፒት,Addunyaa,the world,False
5006,ዓ,171,ዓመት,አመት,Waggaa,Year,False
5007,ዓ,171,ኣለመጠ,ጨምጨምአሻ,Camcam godhe/,Chew,False
5008,ዓ,171,ኣለመጠ,ጨምጨምአሻ,alaanfate,,False
5009,ዓ,171,ኣዋቂ፤ምሁር,ኣቂ,Beekaa/ Hayyuu,Educated,False
5010,ዓ,171,ኣዝ,ደገትአሻ,Shiir seene,moisturing of wall by,False
5011,ዓ,171,ኣዝ,ደገትአሻ,,penetrated water,False
5012,ዓ,171,ኣደገ,ሌቃ,guddate,grow,False
5013,ዓ,171,ኣጣ,ቀበጣ,Dhabe,Lost,False
5014,ዓ,171,ኤሊ,ዲባዲን,Qocaa,Tortoise,False
5015,ዓ,171,ኤሌትሪከ,ኤሌከቲሪክ,korreentii,electricity,False
5016,ዓ,171,ኤሌትሪከ,ኩሬንቲ,Kurreentii,Electric,False
5017,እ,172,ኤሌከትሮድ,ኤሌከትሮድ,electroodil,electrode,False
5018,እ,172,ኤርቢክስ,ኤርቢከስ,eeroobiksii,aerobics,False
5019,እ,172,ኤከስፐርት,ኤከስፐርት,ogeessa,expert,False
5020,እ,172,ኤድስ,ኤድሲ,Edsii,Aids,False
5021,እ,172,ኤጀንሲ,ኤጀንሲ,Ejensii,Egency,False
5022,እ,172,ኤገዚቢት,ኢግዚቢት,Egzibiitii,Exhibit,False
5023,እ,172,ኤጭ!,አፍ,i c c,what a shame!,False
5024,እ,172,እ.ኤ.አ.,ሚላዲያ,akkaa lakkofsa,ful fill,False
5025,እ,172,እ.ኤ.አ.,ሚላዲያ,awropatii,,False
5026,እ,172,አሁድ,አልሐድ,Dilbata,january,False
5027,እ,172,አህል,ሙርታ,"midhaan, sabsiiba",decision,False
5028,እ,172,እህልን,መዞራ,baaqaafi calla,Separating grain from,False
5029,እ,172,እህልን,መዞራ,addaan baasuu,chaff,False
5030,እ,172,አህአለ/,አሕባያ,Aade,Groan,False
5031,እ,172,አለት,ሞይ,guyyaa,date / occasion,False
5032,እ,172,አልሀሻኛ,ኢናደኝና,Xiiqamaa,stubborn,False
5033,እ,172,አልህ,ኢናድ,Inaada/ Xiiqii,Obstinacy,False
5034,እ,172,አልህ,ኢናድ,,/stubbornness,False
5035,እ,172,አልህ፤ፋከከር,ቆታኣቫ,Xiiqii/qotaa,Spit fire,False
5036,እ,172,አልልታ,ኢሊል,Ililbee,Ululation,False
5037,እ,172,አልልአለ,ኢሊልባያ,Ililche,Ululate,False
5038,እ,172,አልቂት,ረሚም,Dhumaatii,Genocide,False
5039,እ,172,አማዊ,ኣዮት,haadhummaa,maternity,False
5040,እ,172,አምቅ,ቱኹስ,kuufama dhokote,compressed,False
5041,እ,172,አምቡጥ,ቀጠር,quya,bud,False
5042,እ,172,አምቡጥ,አደማሙ,daraaraa,Bloom,False
5043,እ,172,አምቢ,ኢንኔ,Innoo/ Diddaa,refuse,False
5044,እ,173,አምቢ,መበል,"Didduu,Diddaa",Refusal,False
5045,እ,173,እምቢተኛ,ከድዲ,didaa,disobidient,False
5046,እ,173,እምቢተና,ይብሊ,Diddaa,refusing,False
5047,እ,173,አምቢአለ,አበላ,Dide,Refused,False
5048,እ,173,አምብርት,ሐምቡርጢ,Handhuura,"Navel,umbra,centre",False
5049,እ,173,አምብርክከ,ጊሊባንጊሊብ,J ilbiibbii,knee down,False
5050,እ,173,አምነት,ሲቃ,amantii,confidence,False
5051,እ,173,እምነት,ኢማን,Amantaa,Belief,False
5052,እ,173,አሰይ,ኢስሰይ,baga,Yeah,False
5053,እ,173,አሰይ!,ሐምበይ,"Ishoo,baga",Hurrah,False
5054,እ,173,አሱ,አዝዞ,isa,he,False
5055,እ,173,አሳቤ,ኔት,hawwuu,wish,False
5056,እ,173,አሳቤ፤ሀሳብ,ታሕሲብ,Yaada,Platter,False
5057,እ,173,እሳት,ኢሳት,Ibidda,Fire,False
5058,እ,173,አሴት,ቀድራ,sona,value,False
5059,እ,173,እሴት,ቀድራ,Duudhaa,Value,False
5060,እ,173,አስልምና,ኢስላም,Islaama,Islam,False
5061,እ,173,አስስት,ኣቨይኣቬይ,Gaararraa,Chameleon,False
5062,እ,173,አስረኛ,ሐስበኝኛ,Hidhamaa,Prisoner,False
5063,እ,173,አስራት,መትአገድ,hidhaa,incarcerating,False
5064,እ,173,አስራት,መትአገድ,,being jet,False
5065,እ,173,አስር,ኡጉድ,hidhaa,imprisonment,False
5066,እ,173,አስር,ረብጣ,rabxaa,bundle,False
5067,እ,173,እስር,ኡጉድ,Hidhamaa,Arrest,False
5068,እ,173,አስር,መጋገድ,Hihidhu,to pack /lagage,False
5069,እ,173,አስር,ሐስቢ,Hidhaa,"Prison,jail",False
5070,እ,173,አስርቤት,ኡገድጋር,Mana hidhaa,Jail,False
5071,እ,173,አስር፤እሽግ,አቃራ,Kan saamsame,Packed / detainment,False
5072,እ,173,አስር፤እሽግ,አቃራ,,pack,False
5073,እ,173,አስቲ,ኪት,Mee,Just,False
5074,እ,173,አስታስቲክስ,ኢስታስቲክስ,Istaatiksii,Statistic,False
5075,እ,173,አስታድዮም,ኢስታድዮም,I s teediyema,Stadium,False
5076,እ,174,አስቴንስል,ኢስቴንስል,isteensila,stencil,False
5077,እ,174,አስከ,ኢላዋ,Hanga,up to,False
5078,እ,174,አስከመጨረሻናረ,ዋራ,Waare,Permanently lived,False
5079,እ,174,አስኪሪብቶ,ኢስኪሪብቶ,Iskiriibtoo,Pen,False
5080,እ,174,አስኬል,ኢስኬል,Iskeelii,Scale,False
5081,እ,174,አስከሪፕት,ኢስኪሪፕት,Iskiriptii,Pen,False
5082,እ,174,እስፒል,ኢስፒል,Ispiilii,Pin,False
5083,እ,174,አስፖርተኛ,ሪያደሻ,Ispoorteessaa,Sport man,False
5084,እ,174,አስፖንጅ,ኢስፓንጂ,Ispoonjii,Sponge,False
5085,እ,174,አሷ,አዝዜ,Isii/ Ishee,She,False
5086,እ,174,እረኛ,አገበሪቄሕሪ,Tiksitee,"Cowboy,sheperd",False
5087,እ,174,አረፍት,ፋስሓ,Furuskaa,"break,vaccation",False
5088,እ,174,አሩቅ,ሩሑቅ,Fagoo,Far,False
5089,እ,174,አራስ,ኡሩስ,Mataa,Head,False
5090,እ,174,አራት,ሒራት,Hiraata/irbaata,Dinner,False
5091,እ,174,አርም,ሒርሚ,Waan,prohibited,False
5092,እ,174,አርም,ሒርሚ,dhoorkaa/Haraam,,False
5093,እ,174,አርምት,አደብቲ,abboommii,disciplined,False
5094,እ,174,እርምት,ተስሒሕ,Sirreeffama,Correction,False
5095,እ,174,አርምጃ,ሚጅጃ,tarkaanjii,answer,False
5096,እ,174,አርሱ,አዝዞ,Isa,He,False
5097,እ,174,አርሳስ,ቀለምረሳስ,Irsaasii/qalama,Pencil,False
